id,weight,region,type,tenure,income,hardships,gender,move_date,pretenure,forced_move,move_to_buy
49339,467.843,Non CMA,01,owned,72500,neither,male,4-5,own,no,no
49348,428.467,Non CMA,01,owned,145000,easy,male,5-10,own,no,no
49354,150.598,Other CMA,01,owned,120000,easy,female,5-10,own,no,no
49362,378.515,Non CMA,01,owned,220000,easy,female,10+,own,no,yes
49371,463.133,Vancouver,06,rented,5500,very difficult,male,10+,rent,no,no
49381,35.872,Other CMA,03,rented,62500,difficult,female,2-3,rent,no,no
49391,73.426,Other CMA,02,owned,60000,easy,female,10+,own,no,no
49392,65.269,Other CMA,06,owned,140000,neither,female,2-3,rent,no,no
49398,94.809,Other CMA,05,rented,25000,neither,male,3-4,rent,no,no
49412,596.635,Non CMA,01,owned,50000,neither,female,10+,rent,no,no
49421,22.164,Non CMA,03,rented,33000,easy,female,3-4,rent-free,no,no
49431,42.91,Non CMA,04,owned,165000,neither,female,2-3,rent,no,yes
49444,144.489,Non CMA,03,rented,19000,neither,female,<1,rent,no,no
49452,270.58,Other CMA,06,rented,39000,neither,male,3-4,rent,no,no
49472,20.949,Non CMA,03,rented,72500,difficult,male,4-5,rent,no,no
49479,852.123,Vancouver,04,owned,80000,easy,female,5-10,own,no,no
49491,18.225,Non CMA,06,rented,12500,neither,female,1-2,rent,no,no
49508,10,Non CMA,06,rented,70000,easy,male,5-10,own,no,no
49512,99.789,Other CMA,06,rented,29000,difficult,male,2-3,rent,no,no
49529,12.317,Non CMA,06,rented,19000,easy,female,1-2,rent,no,no
49553,38.705,Non CMA,01,owned,105000,easy,female,<1,rent,no,yes
49555,644.299,Non CMA,01,owned,160000,easy,female,10+,own,no,no
49576,284.649,Other CMA,01,rented,155000,neither,female,3-4,rent,no,no
49599,105.199,Other CMA,06,rented,57500,difficult,male,10+,rent,no,no
49606,197.029,Vancouver,05,rented,150000,neither,male,5-10,own,no,no
49612,384.73,Vancouver,05,rented,85000,difficult,male,5-10,rent,no,no
49615,358.089,Non CMA,01,owned,200000,very easy,female,10+,own,no,no
49652,304.701,Vancouver,06,rented,21000,neither,female,5-10,rent,no,yes
49658,50.912,Other CMA,04,owned,160000,easy,female,10+,own,no,no
49660,266.449,Other CMA,01,owned,60000,neither,female,1-2,rent,no,yes
49664,34.11,Other CMA,03,rented,115000,difficult,female,10+,rent,no,no
49669,104.781,Other CMA,06,owned,45000,neither,male,1-2,rent-free,no,yes
49672,129.796,Non CMA,01,owned,115000,easy,female,1-2,own,no,no
49689,176.665,Vancouver,06,rented,52500,difficult,female,10+,rent,no,no
49697,74.912,Non CMA,01,owned,70000,very easy,female,2-3,own,no,no
49709,163.089,Non CMA,01,rented,52500,very difficult,female,2-3,rent,no,no
49715,166.888,Non CMA,06,rented,48000,difficult,female,4-5,rent,no,no
49718,161.966,Vancouver,06,rented,19500,neither,male,10+,rent,no,no
49730,128.429,Non CMA,06,owned,105000,neither,female,10+,own,no,no
49731,267.916,Other CMA,01,owned,155000,very easy,female,10+,rent,no,yes
49732,530.454,Vancouver,01,owned,55000,easy,male,10+,own,no,no
49740,262.619,Vancouver,05,rented,33000,easy,male,2-3,rent,yes,no
49754,513.586,Vancouver,06,owned,41000,difficult,female,5-10,rent,no,no
49756,300.213,Non CMA,06,rented,70000,neither,female,3-4,rent,no,no
49759,14.484,Non CMA,03,rented,26000,neither,female,10+,rent,no,no
49773,88.425,Other CMA,05,owned,57500,very difficult,male,10+,rent-free,no,yes
49786,198.145,Other CMA,01,owned,62500,very easy,male,10+,own,no,no
49804,275.352,Non CMA,01,owned,38000,neither,male,5-10,own,no,no
49825,751.319,Vancouver,04,owned,45000,easy,female,10+,own,no,no
49831,417.624,Vancouver,04,owned,210000,neither,male,5-10,own,no,yes
49873,265.398,Vancouver,06,owned,155000,easy,female,10+,own,no,no
49879,126.917,Other CMA,06,rented,67500,neither,female,2-3,rent,no,no
49898,530.085,Other CMA,04,rented,55000,neither,female,5-10,rent,no,no
49899,492.195,Vancouver,06,rented,23000,very difficult,female,5-10,rent,no,no
49908,99.901,Non CMA,06,rented,57500,very easy,male,4-5,rent-free,no,no
49913,178.552,Vancouver,05,rented,15000,difficult,male,5-10,rent,no,no
49985,504.017,Non CMA,01,owned,115000,neither,female,10+,rent,yes,yes
49998,801.344,Non CMA,01,owned,42000,easy,male,10+,own,no,yes
50005,1108.966,Vancouver,01,owned,19000,neither,female,4-5,own,no,no
50019,105.069,Non CMA,01,owned,77500,neither,male,10+,own,no,no
50043,118.151,Non CMA,01,rented,57500,neither,female,3-4,rent,no,no
50046,1135.745,Vancouver,06,rented,150000,neither,male,1-2,rent,yes,no
50053,198.768,Non CMA,01,owned,250000,easy,male,1-2,own,no,no
50066,157.177,Vancouver,05,rented,48000,difficult,female,10+,rent,no,no
50068,715.445,Vancouver,01,owned,165000,neither,female,5-10,rent-free,no,no
50107,625.798,Non CMA,01,owned,105000,very easy,female,1-2,own,no,no
50108,215.881,Vancouver,03,owned,130000,very difficult,male,10+,own,yes,no
50118,204.367,Other CMA,01,owned,80000,very easy,male,10+,own,no,no
50128,52.016,Other CMA,01,owned,115000,easy,female,10+,own,no,yes
50146,78.69,Other CMA,03,rented,57500,neither,female,10+,rent,no,no
50148,22.355,Other CMA,06,rented,135000,neither,female,5-10,rent,no,no
50151,100.936,Other CMA,06,rented,21000,neither,male,2-3,own,no,no
50155,204.367,Other CMA,01,owned,52500,neither,female,10+,own,no,no
50165,121.541,Vancouver,06,rented,140000,very easy,male,10+,rent-free,no,no
50177,185.481,Other CMA,05,owned,42000,neither,male,5-10,own,no,no
50180,929.868,Non CMA,06,owned,44000,easy,female,2-3,rent,no,no
50182,126.231,Other CMA,03,owned,17500,neither,female,10+,rent,no,yes
50186,13.534,Non CMA,06,rented,32000,very difficult,female,1-2,rent,no,no
50189,103.68,Other CMA,06,rented,60000,neither,male,3-4,rent,no,no
50198,844.077,Vancouver,05,owned,10000,neither,female,<1,rent,yes,no
50233,476.181,Vancouver,06,rented,60000,neither,male,1-2,rent,yes,no
50238,235.167,Vancouver,06,rented,15000,easy,male,10+,rent,no,no
50245,33.353,Non CMA,03,owned,150000,neither,female,10+,rent,no,no
50272,734.047,Vancouver,06,owned,165000,neither,male,4-5,own,no,no
50288,124.906,Other CMA,05,owned,44000,neither,female,5-10,rent,no,yes
50300,349.828,Non CMA,06,rented,77500,very easy,male,2-3,rent,no,no
50315,756.012,Non CMA,01,owned,36000,neither,male,10+,own,no,no
50318,55.823,Other CMA,05,rented,50000,difficult,male,5-10,rent,no,no
50336,172.144,Other CMA,01,owned,145000,neither,male,10+,own,no,no
50338,295.187,Vancouver,05,rented,110000,easy,male,4-5,rent,no,no
50343,173.619,Non CMA,01,rented,18000,difficult,female,2-3,rent,yes,no
50347,33.409,Other CMA,05,rented,21000,difficult,male,5-10,rent,no,no
50386,135.702,Vancouver,05,owned,29000,easy,female,10+,own,no,no
50389,318.944,Other CMA,01,owned,46000,neither,female,10+,own,no,no
50390,204.367,Other CMA,01,owned,100000,neither,male,10+,own,no,no
50391,115.962,Vancouver,05,rented,20000,very difficult,female,<1,rent,no,no
50398,193.037,Other CMA,04,rented,55000,neither,male,3-4,rent,no,no
50405,640.979,Vancouver,04,owned,75000,neither,male,10+,own,no,no
50430,1346.547,Vancouver,01,owned,95000,neither,female,10+,rent,no,yes
50431,574.069,Non CMA,01,owned,190000,difficult,male,5-10,own,no,no
50452,34.516,Non CMA,05,rented,26000,easy,male,10+,own,no,no
50459,160.792,Vancouver,01,rented,105000,neither,female,1-2,own,no,no
50468,33.892,Non CMA,06,rented,19000,neither,female,5-10,rent,no,no
50469,625.798,Non CMA,01,owned,57500,easy,female,10+,own,no,no
50483,173.259,Vancouver,04,owned,150000,neither,male,10+,rent-free,no,no
50495,334.09,Non CMA,06,rented,15500,easy,male,10+,rent,no,no
50501,40.768,Other CMA,06,rented,21000,difficult,male,2-3,rent,no,no
50507,93.856,Other CMA,06,owned,52500,neither,male,10+,own,no,no
50511,367.244,Non CMA,01,owned,115000,neither,male,10+,own,no,no
50530,77.526,Other CMA,06,rented,60000,neither,male,10+,rent,no,no
50552,830.241,Non CMA,01,owned,11000,difficult,female,10+,rent,no,no
50584,619.177,Vancouver,04,owned,220000,easy,female,10+,rent,no,yes
50591,454.205,Vancouver,06,rented,29000,neither,male,5-10,own,no,no
50600,269.16,Non CMA,01,owned,125000,neither,female,2-3,own,no,no
50610,230.918,Other CMA,01,owned,240000,neither,female,5-10,rent,no,no
50613,262.329,Vancouver,03,owned,87500,neither,female,1-2,own,no,no
50651,931.936,Vancouver,03,owned,26000,very easy,female,10+,own,no,no
50661,216.902,Vancouver,05,rented,145000,easy,male,3-4,rent,no,no
50672,561.015,Other CMA,04,owned,270000,very difficult,female,5-10,rent,no,yes
50681,416.393,Other CMA,01,owned,260000,neither,female,5-10,own,no,no
50712,94.809,Other CMA,06,rented,27000,neither,male,5-10,rent,no,no
50713,132.87,Non CMA,01,owned,29000,easy,male,10+,own,no,no
50719,44.448,Non CMA,01,rented,67500,neither,male,<1,rent,yes,no
50724,31.345,Non CMA,04,rented,140000,difficult,male,3-4,rent,no,no
50728,68.405,Other CMA,01,owned,85000,neither,female,3-4,rent,no,yes
50756,684.995,Vancouver,01,owned,250000,neither,female,10+,own,no,no
50767,153.587,Vancouver,05,rented,20000,easy,male,10+,rent,no,no
50769,569.214,Vancouver,01,rented,250000,neither,female,10+,rent-free,no,no
50775,346.303,Non CMA,01,owned,20000,difficult,male,10+,own,no,no
50779,262.398,Non CMA,06,rented,92500,neither,female,10+,rent,no,no
50806,1107.307,Vancouver,01,owned,100000,easy,male,3-4,own,no,no
50820,868.988,Non CMA,01,owned,44000,difficult,male,5-10,rent,no,yes
50827,180.615,Non CMA,06,owned,135000,very easy,male,10+,rent-free,no,no
50836,60.123,Other CMA,05,owned,625000,very easy,female,2-3,rent,no,no
50852,113.556,Other CMA,04,rented,55000,difficult,female,<1,rent,no,no
50877,309.532,Other CMA,06,rented,16500,neither,male,2-3,own,no,no
50887,74.332,Non CMA,01,owned,20000,neither,male,4-5,rent-free,no,no
50897,384.69,Vancouver,06,owned,39000,difficult,male,2-3,rent-free,no,yes
50913,195.963,Other CMA,01,owned,87500,difficult,female,10+,own,no,no
50949,284.511,Non CMA,01,owned,145000,neither,female,4-5,own,no,no
50950,116.544,Other CMA,06,rented,145000,very difficult,female,1-2,rent,no,no
50967,877.126,Vancouver,01,owned,135000,neither,female,10+,own,no,no
50973,104.109,Vancouver,06,rented,62500,difficult,female,10+,rent,no,no
50979,256.988,Vancouver,01,owned,210000,neither,male,10+,rent,no,no
50985,602.618,Vancouver,01,owned,190000,easy,male,10+,own,no,no
50991,318.944,Other CMA,01,owned,44000,neither,female,10+,rent,no,yes
50994,419.652,Vancouver,05,owned,41000,difficult,male,10+,rent,no,yes
51020,346.701,Other CMA,04,owned,95000,difficult,male,5-10,rent,no,yes
51022,41.394,Non CMA,01,rented,87500,difficult,female,3-4,own,no,no
51031,192.189,Other CMA,06,owned,130000,neither,female,10+,own,no,no
51043,467.637,Vancouver,01,owned,190000,neither,male,5-10,own,no,no
51059,93.861,Other CMA,06,rented,130000,easy,female,4-5,rent,no,no
51071,241.268,Vancouver,05,owned,85000,easy,male,5-10,own,no,no
51075,297.137,Vancouver,05,rented,60000,difficult,male,10+,rent,no,no
51093,40.768,Other CMA,06,rented,19500,neither,male,1-2,rent,no,no
51103,949.323,Non CMA,01,rented,160000,neither,male,10+,rent-free,no,yes
51105,513.662,Vancouver,06,rented,47000,neither,female,<1,rent,no,no
51122,58.083,Other CMA,01,owned,45000,neither,female,10+,rent,no,yes
51126,169.996,Other CMA,04,rented,31000,neither,female,4-5,rent,no,no
51139,105.085,Non CMA,06,rented,42000,neither,male,3-4,rent,no,no
51193,30.364,Other CMA,06,rented,40000,neither,female,3-4,rent,no,no
51198,621.158,Vancouver,01,owned,145000,neither,female,10+,rent,no,yes
51207,279.68,Vancouver,04,owned,125000,neither,male,<1,rent-free,no,no
51211,625.798,Non CMA,01,owned,47000,difficult,male,5-10,own,no,no
51212,68.488,Other CMA,01,owned,150000,difficult,female,2-3,own,no,no
51241,85.361,Other CMA,04,rented,52500,difficult,female,5-10,rent,no,no
51244,126.796,Other CMA,06,rented,25000,easy,female,1-2,rent,no,no
51271,321.166,Other CMA,01,owned,52500,easy,male,10+,own,no,no
51275,297.137,Vancouver,05,rented,95000,very easy,male,10+,rent,no,no
51281,135.565,Vancouver,06,rented,16000,difficult,female,3-4,rent,no,no
51299,39.434,Non CMA,01,rented,105000,neither,female,5-10,own,no,no
51300,35.756,Other CMA,06,rented,70000,neither,female,10+,rent,no,no
51314,375.075,Vancouver,04,rented,195000,neither,female,5-10,rent-free,no,no
51330,254.59,Other CMA,03,rented,145000,easy,male,3-4,rent,no,no
51339,198.536,Other CMA,06,owned,19500,neither,female,10+,own,no,no
51395,710.611,Vancouver,06,owned,72500,very easy,female,10+,own,no,no
51405,131.008,Non CMA,01,rented,67500,neither,male,4-5,own,no,no
51424,32.332,Other CMA,05,rented,18000,easy,female,5-10,rent,no,no
51433,883.004,Vancouver,01,owned,270000,neither,female,10+,own,no,no
51452,47.625,Non CMA,03,rented,85000,easy,female,4-5,rent,no,no
51454,977.451,Vancouver,01,rented,92500,very difficult,female,1-2,rent,yes,no
51493,268.814,Other CMA,01,owned,41000,easy,female,5-10,own,no,no
51495,807.632,Vancouver,04,owned,102500,neither,male,10+,rent,yes,yes
51498,351.923,Other CMA,04,owned,180000,neither,male,3-4,rent,no,yes
51513,587.502,Vancouver,02,owned,23000,neither,male,10+,rent,no,yes
51514,280.53,Vancouver,05,rented,95000,neither,female,5-10,rent,no,no
51519,264.988,Vancouver,01,rented,120000,neither,male,4-5,rent,no,no
51532,51.279,Other CMA,01,owned,220000,very easy,female,2-3,own,no,no
51536,61.287,Non CMA,03,rented,62500,easy,male,4-5,rent,no,no
51539,449.016,Non CMA,01,owned,330000,neither,female,2-3,own,no,no
51543,12.317,Non CMA,06,rented,18500,easy,female,10+,rent,no,no
51546,47.664,Other CMA,04,owned,90000,neither,male,2-3,own,no,no
51548,147.089,Vancouver,06,rented,55000,very difficult,female,3-4,rent,no,no
51562,188.691,Other CMA,01,owned,44000,neither,female,10+,rent-free,no,yes
51568,315.622,Other CMA,01,owned,200000,neither,male,5-10,own,no,no
51575,270.619,Vancouver,06,rented,50000,neither,female,3-4,rent,no,no
51578,756.43,Vancouver,03,owned,155000,very easy,female,5-10,rent,no,yes
51587,150.585,Non CMA,01,owned,57500,neither,male,10+,own,no,no
51590,431.754,Non CMA,01,owned,140000,difficult,male,10+,own,no,no
51597,12.595,Non CMA,01,rented,41000,very difficult,female,5-10,rent,no,no
51604,343.274,Other CMA,03,owned,55000,easy,female,10+,rent-free,no,no
51615,80.793,Vancouver,03,rented,115000,very easy,male,10+,rent,no,no
51617,755.549,Vancouver,03,rented,110000,neither,female,4-5,own,no,no
51624,1223.628,Non CMA,06,rented,19000,neither,female,2-3,rent,no,no
51626,477.017,Non CMA,01,owned,60000,difficult,female,3-4,own,no,no
51627,161.643,Other CMA,04,rented,30000,difficult,female,<1,rent,no,no
51638,183.235,Other CMA,01,owned,165000,neither,male,10+,own,no,no
51673,32.388,Other CMA,06,rented,14500,difficult,female,5-10,rent,no,no
51683,113.792,Other CMA,06,rented,31000,neither,female,2-3,rent,no,no
51702,574.502,Non CMA,01,owned,87500,neither,female,10+,own,no,no
51711,249.496,Vancouver,06,owned,82500,difficult,male,3-4,own,no,no
51725,43.783,Non CMA,03,owned,75000,neither,female,5-10,own,no,no
51726,103.963,Non CMA,01,rented,17500,difficult,female,10+,rent,no,no
51727,108.943,Non CMA,06,rented,105000,difficult,female,5-10,rent,no,no
51729,29.794,Non CMA,06,rented,60000,difficult,female,5-10,own,no,no
51753,239.561,Vancouver,04,rented,150000,neither,male,5-10,own,no,no
51764,1462.386,Vancouver,01,owned,80000,neither,male,10+,rent,no,yes
51780,1218.801,Non CMA,01,owned,90000,difficult,female,10+,rent,no,yes
51791,1271.372,Vancouver,01,owned,115000,neither,male,5-10,rent,no,yes
51814,649.336,Non CMA,01,owned,33000,neither,female,10+,own,no,no
51824,55.985,Non CMA,01,owned,20000,easy,male,5-10,rent,no,yes
51826,172.086,Other CMA,05,owned,110000,easy,female,5-10,rent,no,yes
51835,222.381,Other CMA,01,owned,210000,neither,female,5-10,own,no,no
51840,218.138,Other CMA,01,owned,87500,difficult,female,10+,rent-free,no,yes
51843,38.799,Non CMA,06,rented,22000,difficult,female,2-3,rent,no,no
51849,357.29,Non CMA,01,owned,52500,neither,male,3-4,own,no,no
51850,98.114,Other CMA,04,owned,250000,very easy,female,5-10,rent,no,yes
51857,98.822,Other CMA,06,rented,21000,very difficult,male,2-3,rent,no,no
51863,946.852,Non CMA,01,owned,120000,easy,male,5-10,own,no,no
51873,248.062,Other CMA,01,owned,165000,difficult,female,2-3,own,no,no
51886,242.219,Vancouver,05,owned,150000,neither,male,5-10,rent,no,yes
51893,305.994,Other CMA,06,owned,19500,very easy,female,10+,own,no,no
51895,983.028,Vancouver,03,owned,1550,very difficult,female,3-4,rent,no,yes
51906,30.401,Non CMA,01,rented,95000,neither,male,<1,rent,no,no
51911,258.843,Vancouver,05,rented,80000,easy,male,10+,rent,no,no
51917,409.543,Non CMA,01,owned,85000,difficult,male,10+,own,no,no
51960,191.847,Other CMA,06,rented,105000,neither,male,3-4,rent,no,no
51964,204.367,Other CMA,06,owned,50000,easy,male,5-10,own,no,no
51971,402.356,Vancouver,01,rented,57500,difficult,female,5-10,rent,no,no
51981,567.23,Non CMA,01,owned,33000,neither,female,4-5,own,no,no
51991,27.649,Non CMA,06,rented,18000,very easy,male,2-3,rent,yes,no
51996,585.356,Vancouver,01,owned,125000,neither,female,10+,rent,no,yes
52006,271.008,Vancouver,01,owned,95000,neither,male,5-10,rent,no,yes
52027,365.632,Vancouver,01,rented,65000,neither,male,5-10,rent,no,no
52053,270.436,Other CMA,04,owned,195000,easy,male,5-10,own,no,no
52071,914.143,Non CMA,01,owned,46000,neither,female,3-4,rent-free,no,yes
52075,166.5,Non CMA,01,owned,92500,very easy,male,10+,own,no,no
52083,656.179,Vancouver,06,owned,105000,neither,male,4-5,own,no,no
52091,93.084,Other CMA,01,rented,75000,difficult,female,2-3,rent,yes,no
52106,128.217,Other CMA,05,rented,65000,very difficult,female,2-3,rent,no,no
52136,1708.328,Vancouver,06,owned,31000,difficult,male,5-10,rent-free,no,no
52141,14.121,Non CMA,06,rented,10000,easy,male,3-4,rent,no,no
52154,87.928,Non CMA,06,rented,97500,easy,male,5-10,rent,no,no
52164,502.446,Vancouver,06,rented,15000,neither,male,5-10,rent,no,no
52176,819.722,Vancouver,01,owned,115000,neither,male,10+,rent,no,yes
52180,213.284,Vancouver,04,rented,330000,neither,male,10+,rent,yes,no
52182,35.467,Other CMA,06,rented,35000,neither,female,4-5,rent,no,no
52185,260.64,Vancouver,06,owned,60000,neither,female,10+,own,no,no
52186,769.545,Vancouver,01,owned,62500,neither,female,5-10,own,no,no
52192,334.533,Non CMA,01,owned,165000,easy,male,10+,rent,no,yes
52228,171.025,Vancouver,04,rented,72500,easy,male,10+,rent,yes,no
52232,273.55,Other CMA,01,owned,160000,neither,female,10+,rent-free,no,yes
52256,241.268,Vancouver,05,rented,43000,difficult,male,5-10,own,no,no
52259,30.414,Non CMA,05,rented,22000,neither,female,10+,rent,no,no
52265,221.532,Other CMA,01,owned,120000,difficult,female,10+,rent,no,no
52288,804.398,Vancouver,05,owned,82500,easy,male,3-4,own,no,no
52289,458.651,Non CMA,01,owned,90000,neither,male,10+,rent,no,no
52295,42.168,Other CMA,05,rented,115000,easy,male,<1,rent,yes,no
52302,31.6,Other CMA,03,rented,77500,neither,female,5-10,rent,no,no
52311,200.707,Non CMA,06,rented,47000,easy,male,3-4,own,yes,no
52346,23.907,Non CMA,03,rented,36000,difficult,female,2-3,rent,no,no
52354,315.186,Other CMA,06,rented,87500,neither,male,1-2,own,no,no
52369,675.01,Vancouver,05,owned,92500,easy,female,3-4,own,no,no
52373,447.573,Vancouver,06,rented,115000,very easy,male,1-2,rent,no,no
52380,61.07,Other CMA,04,owned,115000,neither,male,2-3,own,no,no
52389,161.135,Non CMA,06,owned,20000,very easy,female,10+,own,no,no
52392,72.643,Non CMA,06,rented,15500,neither,female,1-2,rent,no,no
52394,423.638,Other CMA,01,owned,95000,difficult,male,10+,own,no,no
52395,51.772,Non CMA,01,owned,65000,neither,male,10+,own,no,no
52421,261.597,Vancouver,05,rented,35000,neither,female,1-2,rent,no,no
52459,255.411,Other CMA,01,owned,145000,neither,female,4-5,own,no,no
